timestamp_iso,elapsed_s,temperature_c,humidity_pct
2026-05-14T11:08:37.176,577.844,24.976600,
2026-05-14T11:08:38.439,579.109,24.968800,
2026-05-14T11:08:39.704,580.374,24.976600,
2026-05-14T11:08:40.970,581.639,24.968800,
2026-05-14T11:08:42.242,582.912,24.976600,
2026-05-14T11:08:43.506,584.176,24.976600,
2026-05-14T11:08:44.778,585.446,24.976600,
2026-05-14T11:08:46.048,586.717,24.976600,
2026-05-14T11:08:47.311,587.981,24.984400,
2026-05-14T11:08:48.574,589.242,25.000000,
2026-05-14T11:08:49.845,590.513,24.992200,
2026-05-14T11:08:51.120,591.788,24.992200,
2026-05-14T11:08:52.385,593.053,25.000000,
2026-05-14T11:08:53.659,594.327,25.015600,
2026-05-14T11:08:54.924,595.592,25.007800,
2026-05-14T11:08:56.200,596.868,25.023400,
2026-05-14T11:08:57.470,598.139,25.031200,
2026-05-14T11:08:58.735,599.405,25.039100,
2026-05-14T11:09:00.003,600.671,25.039100,
2026-05-14T11:09:01.270,601.937,25.054700,
2026-05-14T11:09:02.545,603.213,25.062500,
2026-05-14T11:09:03.807,604.475,25.070300,
2026-05-14T11:09:05.066,605.735,25.070300,
2026-05-14T11:09:06.327,606.995,25.078100,
2026-05-14T11:09:07.597,608.266,25.085900,
2026-05-14T11:09:08.863,609.531,25.085900,
2026-05-14T11:09:10.126,610.794,25.085900,
2026-05-14T11:09:11.399,612.067,25.093800,
2026-05-14T11:09:12.658,613.328,25.085900,
2026-05-14T11:09:13.919,614.587,25.093800,
2026-05-14T11:09:15.181,615.848,25.093800,
2026-05-14T11:09:16.454,617.122,25.109400,
2026-05-14T11:09:17.718,618.386,25.093800,
2026-05-14T11:09:18.984,619.654,25.101600,
2026-05-14T11:09:20.249,620.917,25.101600,
2026-05-14T11:09:21.508,622.177,25.093800,
2026-05-14T11:09:22.783,623.451,25.085900,
2026-05-14T11:09:24.047,624.715,25.078100,
2026-05-14T11:09:25.319,625.987,25.078100,
2026-05-14T11:09:26.590,627.259,25.070300,
2026-05-14T11:09:27.865,628.533,25.070300,
2026-05-14T11:09:29.129,629.798,25.078100,
2026-05-14T11:09:30.391,631.061,25.062500,
2026-05-14T11:09:31.662,632.330,25.070300,
2026-05-14T11:09:32.929,633.597,25.062500,
2026-05-14T11:09:34.193,634.861,25.070300,
2026-05-14T11:09:35.458,636.126,25.062500,
2026-05-14T11:09:36.727,637.394,25.062500,
2026-05-14T11:09:37.996,638.664,25.062500,
2026-05-14T11:09:39.263,639.932,25.054700,
2026-05-14T11:09:40.530,641.200,25.054700,
2026-05-14T11:09:41.788,642.457,25.046900,
2026-05-14T11:09:43.051,643.719,25.054700,
2026-05-14T11:09:44.309,644.979,25.046900,
2026-05-14T11:09:45.574,646.243,25.054700,
2026-05-14T11:09:46.835,647.503,25.062500,
2026-05-14T11:09:48.102,648.770,25.062500,
2026-05-14T11:09:49.364,650.031,25.070300,
2026-05-14T11:09:50.626,651.295,25.078100,
2026-05-14T11:09:51.899,652.567,25.085900,
2026-05-14T11:09:53.164,653.831,25.093800,
2026-05-14T11:09:54.426,655.095,25.093800,
2026-05-14T11:09:55.697,656.365,25.101600,
2026-05-14T11:09:56.958,657.625,25.109400,
2026-05-14T11:09:58.229,658.897,25.109400,
2026-05-14T11:09:59.487,660.157,25.125000,
2026-05-14T11:10:00.749,661.419,25.125000,
2026-05-14T11:10:02.020,662.690,25.140600,
2026-05-14T11:10:03.290,663.960,25.148400,
2026-05-14T11:10:04.560,665.228,25.148400,
2026-05-14T11:10:05.831,666.499,25.156200,
2026-05-14T11:10:07.099,667.767,25.156200,
2026-05-14T11:10:08.359,669.028,25.179700,
2026-05-14T11:10:09.621,670.289,25.179700,
2026-05-14T11:10:10.882,671.551,25.187500,
2026-05-14T11:10:12.150,672.819,25.195300,
2026-05-14T11:10:13.415,674.082,25.195300,
2026-05-14T11:10:14.689,675.357,25.195300,
2026-05-14T11:10:15.951,676.621,25.195300,
2026-05-14T11:10:17.210,677.879,25.195300,
2026-05-14T11:10:18.481,679.150,25.203100,
2026-05-14T11:10:19.754,680.423,25.218800,
2026-05-14T11:10:21.018,681.687,25.218800,
2026-05-14T11:10:22.291,682.960,25.234400,
2026-05-14T11:10:23.553,684.222,25.234400,
2026-05-14T11:10:24.810,685.480,25.242200,
2026-05-14T11:10:26.078,686.748,25.257800,
2026-05-14T11:10:27.342,688.010,25.257800,
2026-05-14T11:10:28.604,689.272,25.257800,
2026-05-14T11:10:29.864,690.533,25.265600,
2026-05-14T11:10:31.132,691.802,25.265600,
2026-05-14T11:10:32.392,693.061,25.273400,
2026-05-14T11:10:33.660,694.329,25.273400,
2026-05-14T11:10:34.921,695.591,25.273400,
2026-05-14T11:10:36.187,696.856,25.273400,
2026-05-14T11:10:37.459,698.128,25.281200,
2026-05-14T11:10:38.728,699.397,25.281200,
